in:FloorCount,in:Area,in:Aspect_Ratio,in:Offset,in:Orientation,in:Height,in:Window_Wall_Ratio,in:Window_Height,in:Sill_Height,in:Infiltration,in:R_value_Wall,in:R_value_Roof,in:Glazing_Type,in:Shading_depth,in:Outside_Air_Core,in:Outside_Air_Perimeter,in:Internal_Load_Core,in:Internal_Load_Perimeter,in:Comfort_Range,in:HVAC_Systems,out:unmet_cooling_hours,out:eui,out:lighting_power_density,out:daylight_factor,out:heating,out:unmet_heating_hours,out:cooling
1,1250,1.5,4,0,4,30,2,0.7,0.0004,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,102.67,731.51,10.7639,0.25,556.25,448.17,135.08
1,1250,1.5,4,0,4,30,2,0.7,0.0004,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,0.0,339.3,10.7639,0.25,131.95,188.67,58.23
1,1250,1.5,4,0,4,30,2,0.7,0.0004,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,117.33,629.88,10.7639,0.25,460.24,359.83,102.57
1,1250,1.5,4,0,4,50,2,0.7,0.0001,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,103.5,809.08,10.7639,0.25,587.69,268.83,167.59
1,1250,1.5,4,0,4,50,2,0.7,0.0001,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,0.0,363.68,10.7639,0.25,133.71,188.17,76.56
1,1250,1.5,4,0,4,50,2,0.7,0.0001,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,212.33,442.65,10.7639,0.25,186.42,359.17,137.87
1,1250,1.5,4,0,4,50,2,0.7,0.0001,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,103.67,883.43,10.7639,0.25,670.68,268.67,175.54
1,1250,1.5,4,0,4,50,2,0.7,0.0001,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,0.0,418.45,10.7639,0.25,179.99,187.17,78.73
1,1250,1.5,4,0,4,50,2,0.7,0.0001,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,162.33,696.33,10.7639,0.25,480.49,388.33,139.56
1,1250,1.5,4,0,4,50,2,0.7,0.0001,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,162.0,742.58,10.7639,0.25,518.47,425.33,160.73
1,1250,1.5,4,0,4,50,2,0.7,0.0001,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,0.0,328.23,10.7639,0.25,95.95,181.83,73.62
1,1250,1.5,4,0,4,50,2,0.7,0.0001,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,240.17,422.03,10.7639,0.25,168.3,356.33,135.05
1,1250,1.5,4,0,4,50,2,0.7,0.0001,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,162.0,822.42,10.7639,0.25,608.96,425.33,168.12
1,1250,1.5,4,0,4,50,2,0.7,0.0001,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,0.0,381.66,10.7639,0.25,141.38,185.67,75.67
1,1250,1.5,4,0,4,50,2,0.7,0.0001,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,173.17,674.82,10.7639,0.25,462.99,378.83,135.01
1,1250,1.5,4,0,4,50,2,0.7,0.0004,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,103.5,809.07,10.7639,0.25,587.68,268.67,167.59
1,1250,1.5,4,0,4,50,2,0.7,0.0004,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,0.0,363.68,10.7639,0.25,133.71,188.17,76.56
1,1250,1.5,4,0,4,50,2,0.7,0.0004,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,212.33,442.65,10.7639,0.25,186.42,359.17,137.87
1,1250,1.5,4,0,4,50,2,0.7,0.0004,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,103.5,883.43,10.7639,0.25,670.68,268.67,175.54
1,1250,1.5,4,0,4,50,2,0.7,0.0004,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,0.0,418.45,10.7639,0.25,179.99,187.17,78.73
1,1250,1.5,4,0,4,50,2,0.7,0.0004,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,162.33,696.33,10.7639,0.25,480.49,388.33,139.56
1,1250,1.5,4,0,4,50,2,0.7,0.0004,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,162.0,742.58,10.7639,0.25,518.47,425.33,160.73
1,1250,1.5,4,0,4,50,2,0.7,0.0004,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,0.0,328.23,10.7639,0.25,95.95,181.83,73.62
1,1250,1.5,4,0,4,50,2,0.7,0.0004,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,240.17,422.03,10.7639,0.25,168.3,356.33,135.05
1,1250,1.5,4,0,4,50,2,0.7,0.0004,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,162.0,822.42,10.7639,0.25,608.96,425.33,168.12
1,1250,1.5,4,0,4,50,2,0.7,0.0004,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,0.0,381.66,10.7639,0.25,141.38,185.67,75.67
1,1250,1.5,4,0,4,50,2,0.7,0.0004,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,173.17,674.82,10.7639,0.25,462.99,378.83,135.01
5,1250,1,4,0,4,30,2,0.7,0.0001,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,108.67,559.39,10.7639,0.25,1386.27,828.0,515.58
5,1250,1,4,0,4,30,2,0.7,0.0001,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,0.0,291.58,10.7639,0.25,221.24,111.17,290.36
5,1250,1,4,0,4,30,2,0.7,0.0001,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,307.67,395.22,10.7639,0.25,614.66,633.67,536.56
5,1250,1,4,0,4,30,2,0.7,0.0001,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,108.67,652.89,10.7639,0.25,1830.11,827.83,533.44
5,1250,1,4,0,4,30,2,0.7,0.0001,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,24.5,335.09,10.7639,0.25,377.8,113.33,286.48
5,1250,1,4,0,4,30,2,0.7,0.0001,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,209.5,624.04,10.7639,0.25,1689.91,764.5,527.64
5,1250,1,4,0,4,30,2,0.7,0.0001,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,136.33,522.76,10.7639,0.25,1234.84,876.17,499.72
5,1250,1,4,0,4,30,2,0.7,0.0001,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,0.17,278.04,10.7639,0.25,151.82,95.33,293.96
5,1250,1,4,0,4,30,2,0.7,0.0001,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,280.0,389.72,10.7639,0.25,584.37,650.67,550.21
5,1250,1,4,0,4,30,2,0.7,0.0001,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,136.5,619.02,10.7639,0.25,1692.49,876.17,517.47
5,1250,1,4,0,4,30,2,0.7,0.0001,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,56.17,319.09,10.7639,0.25,302.1,111.33,286.77
5,1250,1,4,0,4,30,2,0.7,0.0001,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,177.67,617.07,10.7639,0.25,1659.11,786.83,534.48
5,1250,1,4,0,4,30,2,0.7,0.0004,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,108.67,559.39,10.7639,0.25,1386.27,828.0,515.58
5,1250,1,4,0,4,30,2,0.7,0.0004,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,0.0,291.58,10.7639,0.25,221.24,111.17,290.36
5,1250,1,4,0,4,30,2,0.7,0.0004,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,307.67,395.22,10.7639,0.25,614.66,633.67,536.56
5,1250,1,4,0,4,30,2,0.7,0.0004,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,108.67,652.89,10.7639,0.25,1830.11,827.83,533.44
5,1250,1,4,0,4,30,2,0.7,0.0004,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,24.5,335.09,10.7639,0.25,377.8,113.33,286.48
5,1250,1,4,0,4,30,2,0.7,0.0004,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,210.33,624.04,10.7639,0.25,1689.91,765.0,527.64
5,1250,1,4,0,4,30,2,0.7,0.0004,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,136.33,522.76,10.7639,0.25,1234.84,876.17,499.72
5,1250,1,4,0,4,30,2,0.7,0.0004,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,0.17,278.04,10.7639,0.25,151.82,95.33,293.96
5,1250,1,4,0,4,30,2,0.7,0.0004,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,280.0,389.72,10.7639,0.25,584.37,650.67,550.21
5,1250,1,4,0,4,30,2,0.7,0.0004,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,136.5,619.02,10.7639,0.25,1692.49,876.17,517.47
5,1250,1,4,0,4,30,2,0.7,0.0004,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,56.17,319.09,10.7639,0.25,302.1,111.33,286.77
5,1250,1,4,0,4,30,2,0.7,0.0004,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,177.67,617.07,10.7639,0.25,1659.11,786.83,534.48
5,1250,1,4,0,4,50,2,0.7,0.0001,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,169.33,649.68,10.7639,0.25,1649.19,762.33,616.16
5,1250,1,4,0,4,50,2,0.7,0.0001,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,0.33,330.14,10.7639,0.25,254.41,104.0,357.33
5,1250,1,4,0,4,50,2,0.7,0.0001,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,394.83,433.76,10.7639,0.25,625.65,623.67,653.71
5,1250,1,4,0,4,50,2,0.7,0.0001,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,169.33,717.99,10.7639,0.25,1964.53,762.33,636.4
5,1250,1,4,0,4,50,2,0.7,0.0001,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,4.0,372.69,10.7639,0.25,408.37,105.17,351.4
5,1250,1,4,0,4,50,2,0.7,0.0001,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,285.33,661.99,10.7639,0.25,1699.32,729.33,643.45
5,1250,1,4,0,4,50,2,0.7,0.0001,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,190.5,617.12,10.7639,0.25,1512.95,797.67,603.23
5,1250,1,4,0,4,50,2,0.7,0.0001,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,0.33,318.27,10.7639,0.25,191.31,95.83,361.45
5,1250,1,4,0,4,50,2,0.7,0.0001,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,361.0,429.03,10.7639,0.25,597.89,655.33,666.98
5,1250,1,4,0,4,50,2,0.7,0.0001,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,190.67,687.41,10.7639,0.25,1838.97,797.67,622.72
5,1250,1,4,0,4,50,2,0.7,0.0001,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,11.83,358.96,10.7639,0.25,339.95,97.33,352.96
5,1250,1,4,0,4,50,2,0.7,0.0001,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,268.17,656.27,10.7639,0.25,1671.37,771.5,651.9
5,1250,1,4,0,4,50,2,0.7,0.0004,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,169.33,649.68,10.7639,0.25,1649.2,762.33,616.16
5,1250,1,4,0,4,50,2,0.7,0.0004,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,0.33,330.14,10.7639,0.25,254.41,104.0,357.33
5,1250,1,4,0,4,50,2,0.7,0.0004,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,394.83,433.76,10.7639,0.25,625.65,623.67,653.71
5,1250,1,4,0,4,50,2,0.7,0.0004,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,169.33,717.99,10.7639,0.25,1964.53,762.33,636.4
5,1250,1,4,0,4,50,2,0.7,0.0004,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,4.0,372.69,10.7639,0.25,408.37,105.17,351.4
5,1250,1,4,0,4,50,2,0.7,0.0004,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,285.33,661.99,10.7639,0.25,1699.32,729.33,643.45
5,1250,1,4,0,4,50,2,0.7,0.0004,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,268.17,656.27,10.7639,0.25,1671.37,771.5,651.9
5,1250,1,4,0,4,50,2,0.7,0.0001,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,212.0,738.68,10.7639,0.25,1915.73,708.0,710.13
5,1250,1,4,0,4,50,2,0.7,0.0001,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,228.17,710.05,10.7639,0.25,1794.37,730.5,699.83
5,1250,1,4,0,4,50,2,0.7,0.0004,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,212.0,738.68,10.7639,0.25,1915.73,708.0,710.13
5,1250,1,4,0,4,50,2,0.7,0.0004,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,228.17,710.05,10.7639,0.25,1794.37,730.5,699.83
5,1250,1,4,0,4,30,2,0.7,0.0001,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,0.0,585.06,10.7639,0.25,1473.06,843.0,539.95
5,1250,1,4,0,4,30,2,0.7,0.0001,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,0.17,300.44,10.7639,0.25,231.44,108.33,300.49
5,1250,1,4,0,4,30,2,0.7,0.0001,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,207.33,403.3,10.7639,0.25,614.57,342.67,557.41
5,1250,1,4,0,4,30,2,0.7,0.0001,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,0.0,671.75,10.7639,0.25,1882.94,843.0,557.78
5,1250,1,4,0,4,30,2,0.7,0.0001,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,0.17,343.88,10.7639,0.25,388.62,113.5,296.17
5,1250,1,4,0,4,30,2,0.7,0.0001,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,192.0,631.25,10.7639,0.25,1689.95,419.67,544.01
5,1250,1,4,0,4,30,2,0.7,0.0001,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,0.0,548.46,10.7639,0.25,1321.26,890.67,524.34
5,1250,1,4,0,4,30,2,0.7,0.0001,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,0.17,286.62,10.7639,0.25,160.57,95.5,303.91
5,1250,1,4,0,4,30,2,0.7,0.0001,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,114.17,397.68,10.7639,0.25,583.54,300.0,571.26
5,1250,1,4,0,4,30,2,0.7,0.0001,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,0.0,637.43,10.7639,0.25,1742.74,890.67,541.92
5,1250,1,4,0,4,30,2,0.7,0.0001,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,0.17,327.61,10.7639,0.25,311.84,109.17,296.34
5,1250,1,4,0,4,30,2,0.7,0.0001,7.0,7.0,1,1,0.06,0.06,1,1,0.06,0,122.33,624.16,10.7639,0.25,1658.33,440.33,551.09
5,1250,1,4,0,4,30,2,0.7,0.0004,2.6,3.5,0,0,0.06,0.06,1,1,0.06,0,0.0,585.06,10.7639,0.25,1473.06,843.0,539.95
